username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
redcarpetcrash;2018-11-23 17:00;0;1;"‘Icebox’ Premieres On HBO Friday, December 7th Watch Trailer http:// redcarpetcrash.com/icebox-premier es-on-hbo-friday-december-7th/ …";;;;"1066104106878521344";https://twitter.com/redcarpetcrash/status/1066104106878521344
redcarpetcrash;2018-11-23 16:40;1;0;"Documentary Review: ‘Maria By Callas’ http:// redcarpetcrash.com/documentary-re view-maria-by-callas/ …";;;;"1066099070769410048";https://twitter.com/redcarpetcrash/status/1066099070769410048
redcarpetcrash;2018-11-23 16:30;1;0;"Win A Copy Of ‘Detective Dee: The Four Heavenly Kings’ Blu-ray http:// redcarpetcrash.com/win-a-copy-of- detective-dee-the-four-heavenly-kings-blu-ray/ …";;;;"1066096554220519425";https://twitter.com/redcarpetcrash/status/1066096554220519425
redcarpetcrash;2018-11-23 16:15;1;0;"Win A ‘The Jekyll Island Chronicles’ Two Book Prize Pack http:// redcarpetcrash.com/win-a-the-jeky ll-island-chronicles-two-book-prize-pack/ …";;;;"1066092779518849024";https://twitter.com/redcarpetcrash/status/1066092779518849024
redcarpetcrash;2018-11-23 16:00;1;0;"Watch ‘F Is for Family’ Trailer Returns To Netflix Friday, November 30 http:// redcarpetcrash.com/watch-f-is-for -family-trailer-returns-to-netflix-friday-november-30/ …";;;;"1066089007812030464";https://twitter.com/redcarpetcrash/status/1066089007812030464
redcarpetcrash;2018-11-23 15:40;1;0;"Movie Review: 'Creed II' http:// redcarpetcrash.com/movie-review-c reed-ii/ …";;;;"1066083971635638272";https://twitter.com/redcarpetcrash/status/1066083971635638272
redcarpetcrash;2018-11-23 15:30;1;0;"Win A Copy Of ‘Dating Game Killer’ DVD http:// redcarpetcrash.com/win-a-copy-of- dating-game-killer-dvd/ …";;;;"1066081455531409410";https://twitter.com/redcarpetcrash/status/1066081455531409410
rogthur45;2018-11-23 15:27;0;0;"Yes. It will get bad. Mkt. Crash , bankruptcies, shortages. Comment on possible goid news, like Global Currency Reset, gold backing, GESARA, NESARA, and the long awaited currency revaluation. In short, things that take advantage of natural resources potential like Zimbabwe etc.";;;;"1066080882765766656";https://twitter.com/rogthur45/status/1066080882765766656
Jacob_Melendez7;2018-11-23 15:15;0;1;"Always remember why you started. Once you get caught up in your ego and all of the compliments, you crash . Stay hungry and pray.";;;;"1066077897570557952";https://twitter.com/Jacob_Melendez7/status/1066077897570557952
redcarpetcrash;2018-11-23 15:15;1;0;"Watch Trailer For ‘Schindler’s List: 25th Anniversary’ Re-Release On Friday, December 7 http:// redcarpetcrash.com/watch-trailer- for-schindlers-list-25th-anniversary-re-release-on-friday-december-7/ …";;;;"1066077680142086150";https://twitter.com/redcarpetcrash/status/1066077680142086150
TEC_Chaser;2018-11-23 15:13;0;1;"PERSONA 5 Also Spider Man, Horizon Zero Dawn, Crash , Spyro, and Uncharted 4";;;;"1066077301920710656";https://twitter.com/TEC_Chaser/status/1066077301920710656
redcarpetcrash;2018-11-23 15:00;1;0;"Watch Trailer For ‘The Hook Up Plan’ On Netflix Friday, December 7 http:// redcarpetcrash.com/watch-trailer- for-the-hook-up-plan-on-netflix-friday-december-7/ …";;;;"1066073906706927616";https://twitter.com/redcarpetcrash/status/1066073906706927616
kiviacoray_;2018-11-23 14:59;0;0;"Now cause I feel like that hoe gone crash Monday";;;;"1066073835349389312";https://twitter.com/kiviacoray_/status/1066073835349389312
redcarpetcrash;2018-11-23 14:40;1;0;"Movie Review: ‘The Favourite’ http:// redcarpetcrash.com/movie-review-t he-favourite/ …";;;;"1066068877774188544";https://twitter.com/redcarpetcrash/status/1066068877774188544
redcarpetcrash;2018-11-23 14:30;0;0;"Win A Copy Of ‘Constantine: City of Demons’ Blu-ray http:// redcarpetcrash.com/win-a-copy-of- constantine-city-of-demons-blu-ray/ …";;;;"1066066355433041920";https://twitter.com/redcarpetcrash/status/1066066355433041920
redcarpetcrash;2018-11-23 14:15;0;0;"Watch ‘DreamWorks Voltron Legendary Defender’ Trailer Returns Friday, December 14 On Netflix http:// redcarpetcrash.com/watch-dreamwor ks-voltron-legendary-defender-trailer-returns-friday-december-14-on-netflix/ …";;;;"1066062582744678401";https://twitter.com/redcarpetcrash/status/1066062582744678401
WorksoftInc;2018-11-23 14:10;0;0;"At the most wonderful time of the year, no one wants to experience their e-commerce site crash , their mobile apps malfunction or their retail store flooded with angry shoppers. Avoid IT holiday headaches with test automation. Read how in our latest blog: https:// hubs.ly/H0fCXjK0 pic.twitter.com/1U0HFbFxTP";;;;"1066061409178521600";https://twitter.com/WorksoftInc/status/1066061409178521600
redcarpetcrash;2018-11-23 14:00;0;0;"Watch Trailer For 'Mystery Science Theater 3000: The Gauntlet' On Netflix http:// redcarpetcrash.com/watch-trailer- for-mystery-science-theater-3000-the-gauntlet-on-netflix/ …";;;;"1066058807799939073";https://twitter.com/redcarpetcrash/status/1066058807799939073
sipe_lane;2018-11-23 13:56;0;0;"How can give me the crash course on being gay?";;;;"1066057907358392320";https://twitter.com/sipe_lane/status/1066057907358392320
redcarpetcrash;2018-11-23 13:40;1;0;"Movie Review: ‘Ralph Breaks The Internet’ http:// redcarpetcrash.com/movie-review-r alph-breaks-the-internet/ …";;;;"1066053772575678465";https://twitter.com/redcarpetcrash/status/1066053772575678465
redcarpetcrash;2018-11-23 13:30;0;0;"Win A Copy Of ‘Ernie Kovacs: The Centennial Edition’ DVD http:// redcarpetcrash.com/win-a-copy-of- ernie-kovacs-the-centennial-edition-dvd/ …";;;;"1066051257771556864";https://twitter.com/redcarpetcrash/status/1066051257771556864
RealEstateDojo;2018-11-23 13:23;0;0;"Bless You and Your Family and be ready for the coming world crash http:// MrNoFluFF.com https://www. facebook.com/MyRealEstateDo jo/videos/201159140798199/ …";;;;"1066049655023124480";https://twitter.com/RealEstateDojo/status/1066049655023124480
redcarpetcrash;2018-11-23 13:15;0;0;"Watch Trailer For ‘DreamWorks Tales of Arcadia: 3 Below’ On Netflix Friday, December 21 http:// redcarpetcrash.com/watch-trailer- for-dreamworks-tales-of-arcadia-3below-on-netflix-friday-december-21/ …";;;;"1066047482323394560";https://twitter.com/redcarpetcrash/status/1066047482323394560
redcarpetcrash;2018-11-23 13:00;0;0;"Watch Trailer For ‘Roma’ In Limited Theaters Wednesday, November 21st And On Netflix Friday, December 14 http:// redcarpetcrash.com/watch-trailer- for-roma/ …";;;;"1066043707831566339";https://twitter.com/redcarpetcrash/status/1066043707831566339
redcarpetcrash;2018-11-23 12:40;0;0;"Movie Review: ‘Ralph Breaks The Internet’ Is The Best Animated Film Of 2018! http:// redcarpetcrash.com/movie-review-r alph-breaks-the-internet-is-the-best-animated-film-of-2018/ …";;;;"1066038673320349696";https://twitter.com/redcarpetcrash/status/1066038673320349696
redcarpetcrash;2018-11-23 12:30;0;0;"Win A Copy Of ‘The Punisher’ 4K Ultra HD http:// redcarpetcrash.com/win-a-copy-of- the-punisher-4k-ultra-hd/ …";;;;"1066036157555900416";https://twitter.com/redcarpetcrash/status/1066036157555900416
redcarpetcrash;2018-11-23 12:15;1;0;"Watch Trailer For ‘Bird Box’ Starring Sandra Bullock In Theaters And On Netflix Friday, December 21 http:// redcarpetcrash.com/watch-trailer- for-bird-box-starring-sandra-bullock-in-theaters-and-on-netflix-friday-december-21/ …";;;;"1066032381872795649";https://twitter.com/redcarpetcrash/status/1066032381872795649
CrashClarkson;2018-11-23 12:12;0;2;"I sustained season ending injuries in yesterday’s thanksgiving football game.";;;;"1066031871992258561";https://twitter.com/CrashClarkson/status/1066031871992258561
heckyessica;2018-11-23 12:05;29;663;"My dad woke me up this morning and said “Santa put new tires on your car because Santa knows you probably weren’t paying attention to the low tread on yours and Santa doesn’t want you to crash into someone when it rains.” Santa was correct.";;;;"1066030048661114881";https://twitter.com/heckyessica/status/1066030048661114881
redcarpetcrash;2018-11-23 12:00;0;0;"‘Vice’ Preview Friday Night http:// redcarpetcrash.com/vice-preview-f riday-night/ …";;;;"1066028607405838336";https://twitter.com/redcarpetcrash/status/1066028607405838336
redcarpetcrash;2018-11-23 11:40;1;0;"Movie Review: ‘Green Book’ Is Oddly The Feel Good Oscar Contender http:// redcarpetcrash.com/movie-review-g reen-book-is-oddly-the-feel-good-oscar-contender/ … @GreenBookFilm";;@GreenBookFilm;;"1066023573867954177";https://twitter.com/redcarpetcrash/status/1066023573867954177
CrashClarkson;2018-11-23 11:34;1;0;"It’s gone be a wrap https:// twitter.com/Ur_HighnessC9/ status/1066020249064083456 …";;;;"1066022243988328448";https://twitter.com/CrashClarkson/status/1066022243988328448
redcarpetcrash;2018-11-23 11:30;1;0;"Win A Copy Of ‘American Psycho 4K Ultra HD Combo Pack’ http:// redcarpetcrash.com/win-a-copy-of- american-psycho-4k-ultra-hd-combo-pack-2/ …";;;;"1066021058602426368";https://twitter.com/redcarpetcrash/status/1066021058602426368
redcarpetcrash;2018-11-23 11:15;1;0;"‘Friends From College’ Renewed By Netflix Returns Friday, January 11 http:// redcarpetcrash.com/friends-from-c ollege-renewed-by-netflix/ …";;;;"1066017282474893313";https://twitter.com/redcarpetcrash/status/1066017282474893313
redcarpetcrash;2018-11-23 11:00;1;0;"Watch Trailer For ‘Out of Many, One’ On Netflix Friday, December 12 http:// redcarpetcrash.com/watch-trailer- for-out-of-many-one-on-netflix-friday-december-12/ …";;;;"1066013513469054976";https://twitter.com/redcarpetcrash/status/1066013513469054976
IshmaelRJohnson;2018-11-23 10:55;8;31;"I'm still absolutely baffled that neither Teis nor Trauth apparently visited with the team after that crash that sent six (INCLUDING A PLAYER AND OTHER STUDENTS) to the hospital back in 2016.";;;;"1066012377785802752";https://twitter.com/IshmaelRJohnson/status/1066012377785802752
Inumaruhokashi;2018-11-23 10:52;0;0;"i don't think i ever had the website crash on me before, and so many times too";;;;"1066011655052689414";https://twitter.com/Inumaruhokashi/status/1066011655052689414
redcarpetcrash;2018-11-23 10:40;1;0;"Win A Copy ‘Pixar Short Films Collection: Volume 3’ Blu-ray http:// redcarpetcrash.com/win-a-copy-pix ar-short-films-collection-volume-3-blu-ray/ …";;;;"1066008473660342272";https://twitter.com/redcarpetcrash/status/1066008473660342272
redcarpetcrash;2018-11-23 10:30;0;0;"Win A Copy Of ‘Succession’ Blu-ray http:// redcarpetcrash.com/win-a-copy-of- succession-blu-ray/ …";;;;"1066005957585616897";https://twitter.com/redcarpetcrash/status/1066005957585616897
BanTwatter;2018-11-23 10:24;0;0;"When Soros sells, it triggers everyone else to do the same, resulting in a crash . Not sure you can tie this to manipulation persay, but certainly has alot of influence to do so.";;;;"1066004503109996547";https://twitter.com/BanTwatter/status/1066004503109996547
redcarpetcrash;2018-11-23 10:15;1;1;"Watch Trailer For ‘Diablero’ On Netflix Friday, December 21 http:// redcarpetcrash.com/watch-trailer- for-diablero-on-netflix-friday-december-21/ …";;;;"1066002182690852864";https://twitter.com/redcarpetcrash/status/1066002182690852864
thedwanyeffect7;2018-11-23 10:13;0;0;"I liked a @YouTube video http:// youtu.be/kJT-XuPtO38?a LAMBORGHINI CRASH DESTROYS MY FRIENDS DREAM CAR! *EMOTIONAL*";;@YouTube;;"1066001920152739840";https://twitter.com/thedwanyeffect7/status/1066001920152739840
JoshHarris25;2018-11-23 10:03;0;1;"I love being able to just buy the sneakers, I didn't have to worry about bots, or having to wait and hope the site doesn't crash . Making more shoes so that everyone who wants them can buy them was a genius move. Some care about exclusivity, most just want to wear nice shoes.";;;;"1065999201757265920";https://twitter.com/JoshHarris25/status/1065999201757265920
redcarpetcrash;2018-11-23 10:00;0;0;"Watch Trailer For ‘Nicky Jam: El Ganador’ Friday, November 30 On Netflix http:// redcarpetcrash.com/watch-trailer- for-nicky-jam-el-ganador-friday-november-30-on-netflix/ …";;;;"1065998408056356864";https://twitter.com/redcarpetcrash/status/1065998408056356864
redcarpetcrash;2018-11-23 09:40;0;0;"Win A Copy Of ‘The Affair: Season Four’ DVD http:// redcarpetcrash.com/win-a-copy-of- the-affair-season-four-dvd/ …";;;;"1065993374346473473";https://twitter.com/redcarpetcrash/status/1065993374346473473
redcarpetcrash;2018-11-23 09:35;1;0;"Watch New Red Band Trailer For 'What Men Want' http:// redcarpetcrash.com/watch-trailer- for-what-men-want/ … @whatmenwant @ParamountPics @RealTracyMorgan @TherealTaraji @wendimclendonco @iamgreenfield @tamalajones @dopequeenpheebs @adammshankman";;@whatmenwant @ParamountPics @RealTracyMorgan @TherealTaraji @wendimclendonco @iamgreenfield @tamalajones @dopequeenpheebs @adammshankman;;"1065992347358568449";https://twitter.com/redcarpetcrash/status/1065992347358568449
CrashClarkson;2018-11-23 09:30;1;2;"Big dad https:// twitter.com/Ur_HighnessC9/ status/1065867804811907072 …";;;;"1065990954170109953";https://twitter.com/CrashClarkson/status/1065990954170109953
redcarpetcrash;2018-11-23 09:30;0;0;"Win A Copy Of ‘Christopher Robin’ Blu-ray http:// redcarpetcrash.com/win-a-copy-of- christopher-robin-blu-ray/ …";;;;"1065990861442301952";https://twitter.com/redcarpetcrash/status/1065990861442301952
redcarpetcrash;2018-11-23 09:15;0;0;"‘Fuller House’ Returns Friday, December 14 On Netflix http:// redcarpetcrash.com/fuller-house-r eturns-friday-december-14-on-netflix/ …";;;;"1065987083074854912";https://twitter.com/redcarpetcrash/status/1065987083074854912
redcarpetcrash;2018-11-23 09:00;0;0;"Watch Trailer For ‘A Christmas Prince: The Royal Wedding’ On Netflix Friday, November 30 http:// redcarpetcrash.com/watch-trailer- for-a-christmas-prince-the-royal-wedding-on-netflix-friday-november-30/ …";;;;"1065983308117434368";https://twitter.com/redcarpetcrash/status/1065983308117434368
HairSocialite;2018-11-23 08:57;0;0;"I just have a weird feeling that one day this company will crash because the workers are so tired of their working conditions...and then Facebook will fill this void I just have a gut feeling I could be wrong I hope the conditions Improve though https:// twitter.com/businessinside r/status/1065981721336786945 …";;;;"1065982590719590400";https://twitter.com/HairSocialite/status/1065982590719590400
redcarpetcrash;2018-11-23 08:40;0;0;"Win A Copy Of ‘Charmed: The Complete First Season’ Blu-ray http:// redcarpetcrash.com/win-a-copy-of- charmed-the-complete-first-season-blu-ray/ …";;;;"1065978275241984000";https://twitter.com/redcarpetcrash/status/1065978275241984000
redcarpetcrash;2018-11-23 08:30;0;0;"Win A Copy Of ‘Breaking Brooklyn’ DVD http:// redcarpetcrash.com/win-a-copy-of- breaking-brooklyn-dvd/ …";;;;"1065975758252728321";https://twitter.com/redcarpetcrash/status/1065975758252728321
redcarpetcrash;2018-11-23 08:15;0;0;"'In Plain Sight' Preview Friday On Investigation Discovery http:// redcarpetcrash.com/in-plain-sight -preview-friday-on-investigation-discovery/ …";;;;"1065971983937126401";https://twitter.com/redcarpetcrash/status/1065971983937126401
redcarpetcrash;2018-11-23 08:00;1;0;"Watch ‘Frontier’ Trailer With Jason Momoa Friday, November 23 On Netflix http:// redcarpetcrash.com/watch-frontier -trailer-with-jason-momoa-friday-november-23-on-netflix/ …";;;;"1065968213408780289";https://twitter.com/redcarpetcrash/status/1065968213408780289
redcarpetcrash;2018-11-23 07:50;1;0;"Movie Review: ‘The Grinch’ Is The Best Adaptation Yet http:// redcarpetcrash.com/movie-review-t he-grinch-is-the-best-adaptation-yet/ …";;;;"1065965692489531392";https://twitter.com/redcarpetcrash/status/1065965692489531392
OneSayingGirl;2018-11-23 07:43;0;0;"I fall too fast, crash too hard, forgive to easily, and care too much.";;;;"1065964146032893954";https://twitter.com/OneSayingGirl/status/1065964146032893954
redcarpetcrash;2018-11-23 07:40;1;0;"Win A Copy Of ‘Girls vs. Gangsters’ DVD http:// redcarpetcrash.com/win-a-copy-of- girls-vs-gangsters-dvd/ …";;;;"1065963175747629056";https://twitter.com/redcarpetcrash/status/1065963175747629056
redcarpetcrash;2018-11-23 07:30;1;0;"Win A Copy Of 'Breaking Brooklyn' DVD http:// redcarpetcrash.com/win-a-copy-of- breaking-brooklyn-dvd/ …";;;;"1065960659538464770";https://twitter.com/redcarpetcrash/status/1065960659538464770
redcarpetcrash;2018-11-23 07:15;1;0;"'Deadly Women' Preview On Investigation Discovery Friday http:// redcarpetcrash.com/deadly-women-p review-on-investigation-discovery-friday/ …";;;;"1065956884568571904";https://twitter.com/redcarpetcrash/status/1065956884568571904
redcarpetcrash;2018-11-23 07:00;0;0;"Watch ‘Midnight, Texas’ Preview Friday http:// redcarpetcrash.com/watch-midnight -texas-preview-friday/ …";;;;"1065953113104879619";https://twitter.com/redcarpetcrash/status/1065953113104879619
redcarpetcrash;2018-11-23 06:50;1;0;"Movie Review: ‘Green Book’ http:// redcarpetcrash.com/movie-review-g reen-book/ …";;;;"1065950592978235392";https://twitter.com/redcarpetcrash/status/1065950592978235392
redcarpetcrash;2018-11-23 06:40;1;0;"Win A Copy Of ‘The Sound Of Music Live’ Blu-ray http:// redcarpetcrash.com/win-a-copy-of- the-sound-of-music-live-blu-ray/ …";;;;"1065948075951304705";https://twitter.com/redcarpetcrash/status/1065948075951304705
redcarpetcrash;2018-11-23 06:30;1;0;"Win A Copy Of ‘Mara’ Blu-ray http:// redcarpetcrash.com/win-a-copy-of- mara-blu-ray/ …";;;;"1065945561529008128";https://twitter.com/redcarpetcrash/status/1065945561529008128
redcarpetcrash;2018-11-23 06:15;1;0;"'Dumplin' Premieres On Netflix Friday, December 7 Watch Trailer http:// redcarpetcrash.com/dumplin-premie res-on-netflix-friday-december-7/ …";;;;"1065941784969150465";https://twitter.com/redcarpetcrash/status/1065941784969150465
redcarpetcrash;2018-11-23 06:00;0;0;"Watch Preview For ‘Van Helsing’ Friday http:// redcarpetcrash.com/watch-preview- for-van-helsing-friday/ …";;;;"1065938012574490625";https://twitter.com/redcarpetcrash/status/1065938012574490625
redcarpetcrash;2018-11-23 05:50;1;0;"Movie Review: ‘Widows’ http:// redcarpetcrash.com/movie-review-w idows/ …";;;;"1065935493416783873";https://twitter.com/redcarpetcrash/status/1065935493416783873
redcarpetcrash;2018-11-23 05:40;1;0;"Win A Copy Of ‘Final Score’ Blu-ray http:// redcarpetcrash.com/win-a-copy-of- final-score-blu-ray/ …";;;;"1065932976586919936";https://twitter.com/redcarpetcrash/status/1065932976586919936
redcarpetcrash;2018-11-23 05:30;0;0;"Win A Copy Of ‘Scooby-Doo! And The Gourmet Ghost’ DVD http:// redcarpetcrash.com/win-a-copy-of- scooby-doo-and-the-gourmet-ghost-dvd/ …";;;;"1065930460310564864";https://twitter.com/redcarpetcrash/status/1065930460310564864
redcarpetcrash;2018-11-23 05:15;1;0;"Watch Previews For ‘Dogs Of Berlin’ On Netflix Friday, December 7 http:// redcarpetcrash.com/watch-preview- for-dogs-of-berlin-on-netflix-friday-december-7/ …";;;;"1065926685135130624";https://twitter.com/redcarpetcrash/status/1065926685135130624
redcarpetcrash;2018-11-23 05:00;0;0;"Watch ‘Z Nation’ Previews Friday http:// redcarpetcrash.com/watch-z-nation -preview-friday/ …";;;;"1065922912027402242";https://twitter.com/redcarpetcrash/status/1065922912027402242
redcarpetcrash;2018-11-23 04:50;0;0;"Movie Review: ‘Fantastic Beasts: The Crimes Of Grindelwald’ http:// redcarpetcrash.com/movie-review-f antastic-beasts-the-crimes-of-grindelwald/ …";;;;"1065920394471759872";https://twitter.com/redcarpetcrash/status/1065920394471759872
redcarpetcrash;2018-11-23 04:40;1;0;"Win A Copy Of ‘Mile 22’ Blu-ray http:// redcarpetcrash.com/win-a-copy-of- mile-22-blu-ray/ …";;;;"1065917877163675649";https://twitter.com/redcarpetcrash/status/1065917877163675649
redcarpetcrash;2018-11-23 04:30;1;0;"Win A Copy Of ‘Love Boat: Season Four: Two’ DVD http:// redcarpetcrash.com/win-a-copy-of- love-boat-season-four-two-dvd/ …";;;;"1065915362254811136";https://twitter.com/redcarpetcrash/status/1065915362254811136
redcarpetcrash;2018-11-23 04:15;1;0;"‘Love After Lockup’ Preview Friday, Dec. 7 On We tv http:// redcarpetcrash.com/love-after-loc kup-preview-friday-on-we-tv/ …";;;;"1065911585745657856";https://twitter.com/redcarpetcrash/status/1065911585745657856
redcarpetcrash;2018-11-23 04:00;1;0;"‘The Innocent Man’ Premieres On Netflix Friday, December 14 On Netflix http:// redcarpetcrash.com/the-innocent-m an-premieres-on-netflix-friday-december-14-on-netflix/ …";;;;"1065907812117540866";https://twitter.com/redcarpetcrash/status/1065907812117540866
redcarpetcrash;2018-11-23 03:50;0;0;"Movie Review: ‘Instant Family’ http:// redcarpetcrash.com/movie-review-i nstant-family/ …";;;;"1065905294184603650";https://twitter.com/redcarpetcrash/status/1065905294184603650
redcarpetcrash;2018-11-23 03:40;0;0;"Win A Copy Of ‘The Darkest Minds’ Blu-ray http:// redcarpetcrash.com/win-a-copy-of- the-darkest-minds-blu-ray/ …";;;;"1065902777388359680";https://twitter.com/redcarpetcrash/status/1065902777388359680
redcarpetcrash;2018-11-23 03:30;0;0;"Win A Copy Of ‘The Beverly Hillbillies: The Complete Fifth Season’ DVD http:// redcarpetcrash.com/win-a-copy-of- the-beverly-hillbillies-the-complete-fifth-season-dvd/ …";;;;"1065900261951111169";https://twitter.com/redcarpetcrash/status/1065900261951111169
redcarpetcrash;2018-11-23 03:15;1;0;"Watch Trailer For ‘1983’ On Netflix Friday, November 30 http:// redcarpetcrash.com/watch-trailer- for-1983-on-netflix-friday-november-30/ …";;;;"1065896486058127360";https://twitter.com/redcarpetcrash/status/1065896486058127360
redcarpetcrash;2018-11-23 03:00;1;0;"Watch ‘Death By Magic’ Trailer On Netflix Friday, November 30 http:// redcarpetcrash.com/watch-death-by -magic-trailer-on-netflix-friday-november-30/ …";;;;"1065892714569523200";https://twitter.com/redcarpetcrash/status/1065892714569523200
Alexis_Bryan77;2018-11-23 02:51;1;1;"I feel like I’m trapped in a slow motion car crash";;;;"1065890576724299776";https://twitter.com/Alexis_Bryan77/status/1065890576724299776
redcarpetcrash;2018-11-23 02:50;1;0;"Movie Review: ‘The Front Runner’ http:// redcarpetcrash.com/movie-review-t he-front-runner/ …";;;;"1065890194388205569";https://twitter.com/redcarpetcrash/status/1065890194388205569
redcarpetcrash;2018-11-23 02:40;1;0;"Win A Copy Of ‘The Original Christmas Specials Collection: Deluxe Edition’ Blu-ray http:// redcarpetcrash.com/win-a-copy-of- the-original-christmas-specials-collection-deluxe-edition-blu-ray/ …";;;;"1065887678070108160";https://twitter.com/redcarpetcrash/status/1065887678070108160
redcarpetcrash;2018-11-23 02:30;1;0;"Win A ‘Comet TV’ Prize Pack http:// redcarpetcrash.com/win-a-comet-tv -prize-pack/ …";;;;"1065885161248571392";https://twitter.com/redcarpetcrash/status/1065885161248571392
redcarpetcrash;2018-11-23 02:15;1;0;"Watch Teaser Trailer For ‘Our Planet’ Coming To Netflix Friday, April 5 http:// redcarpetcrash.com/watch-trailer- for-our-planet-coming-to-netflix/ …";;;;"1065881386651971584";https://twitter.com/redcarpetcrash/status/1065881386651971584
redcarpetcrash;2018-11-23 02:00;1;0;"Watch Trailer For ‘Future Man’ Season Two On Hulu Friday, January 11 http:// redcarpetcrash.com/watch-trailer- for-future-man-season-two-on-hulu-friday-january-11/ …";;;;"1065877613380554752";https://twitter.com/redcarpetcrash/status/1065877613380554752
redcarpetcrash;2018-11-23 01:50;2;2;"Documentary Review: ‘The World Before Your Feet’ http:// redcarpetcrash.com/documentary-re view-the-world-before-your-feet/ …";;;;"1065875095090946048";https://twitter.com/redcarpetcrash/status/1065875095090946048
redcarpetcrash;2018-11-23 01:40;1;0;"Win A Copy Of ‘Puzzle’ DVD And A Puzzle Used In The Movie http:// redcarpetcrash.com/win-a-copy-of- puzzle-dvd-and-a-puzzle-used-in-the-movie/ …";;;;"1065872578496159744";https://twitter.com/redcarpetcrash/status/1065872578496159744
redcarpetcrash;2018-11-23 01:30;1;0;"Win A ‘DR. SEUSS’ THE GRINCH’ Prize Pack http:// redcarpetcrash.com/win-a-dr-seuss -the-grinch-prize-pack/ …";;;;"1065870062400110592";https://twitter.com/redcarpetcrash/status/1065870062400110592
_____Kat95;2018-11-23 01:18;0;0;"Shit about to crash . Work in the am. https:// twitter.com/plugboyponn/st atus/1065862148713271296 …";;;;"1065867107278180353";https://twitter.com/_____Kat95/status/1065867107278180353
redcarpetcrash;2018-11-23 01:16;1;0;"Watch Trailer For ‘The Protector’ Coming To Netflix Friday, December 14 http:// redcarpetcrash.com/watch-trailer- for-the-protector-coming-to-netflix/ …";;;;"1065866538958422016";https://twitter.com/redcarpetcrash/status/1065866538958422016
redcarpetcrash;2018-11-23 01:00;1;0;"Watch Trailer For ‘Perfume’ On Netflix Friday, December 21 http:// redcarpetcrash.com/watch-trailer- for-perfume-on-netflix-friday-december-21/ …";;;;"1065862514125230080";https://twitter.com/redcarpetcrash/status/1065862514125230080
redcarpetcrash;2018-11-23 00:50;1;0;"Movie Review: ‘Welcome Home’ http:// redcarpetcrash.com/movie-review-w elcome-home/ …";;;;"1065859995521167360";https://twitter.com/redcarpetcrash/status/1065859995521167360
redcarpetcrash;2018-11-23 00:40;1;0;"Win A Copy Of ‘Vampirina: Ghoul Girls Rock!’ DVD http:// redcarpetcrash.com/win-a-copy-of- vampirina-ghoul-girls-rock-dvd/ …";;;;"1065857478926184449";https://twitter.com/redcarpetcrash/status/1065857478926184449
redcarpetcrash;2018-11-23 00:30;1;2;"Win A ‘Robin Hood’ Prize Pack http:// redcarpetcrash.com/win-a-robin-ho od-prize-pack/ …";;;;"1065854962238926848";https://twitter.com/redcarpetcrash/status/1065854962238926848
redcarpetcrash;2018-11-23 00:16;1;0;"Watch Preview For ‘Baby’ On Netflix Friday, November 30 http:// redcarpetcrash.com/watch-preview- for-baby-on-netflix-friday-november-30/ …";;;;"1065851439103254528";https://twitter.com/redcarpetcrash/status/1065851439103254528
redcarpetcrash;2018-11-23 00:01;1;0;"Watch Trailer For ‘Tidelands’ On Netflix Friday, December 14 http:// redcarpetcrash.com/watch-trailer- for-tidelands-on-netflix-friday-december-14/ …";;;;"1065847664602959878";https://twitter.com/redcarpetcrash/status/1065847664602959878
HeckingJen;2018-11-22 23:00;1;16;"Y’all I need a crash course in how to deal with brats Go";;;;"1065832481679712256";https://twitter.com/HeckingJen/status/1065832481679712256
Vennummusic;2018-11-22 22:22;0;0;"@CrashBandicoot @VvisionsStudio Can you PLEASE remaster Crash :TWINSANITY and CRASH NITRO KART";;@CrashBandicoot @VvisionsStudio;;"1065822989608996864";https://twitter.com/Vennummusic/status/1065822989608996864
CrashClarkson;2018-11-22 22:16;0;0;"https:// twitter.com/LilNasX/status /1065623892549611521 …";;;;"1065821362940518400";https://twitter.com/CrashClarkson/status/1065821362940518400
CrashClarkson;2018-11-22 22:15;0;11;"I bought a 40 dollar 8th from my dad and he skimped me.. it be ya own niggas.";;;;"1065821090872786945";https://twitter.com/CrashClarkson/status/1065821090872786945
shanelongoria;2018-11-22 22:11;0;2;"We’re a Crash Bandicoot family now. Keep up.";;;;"1065820212493197312";https://twitter.com/shanelongoria/status/1065820212493197312
